content,topic
"В Москве таможенники нашли в посылке ритуальную флейту буддистов из человеческой кости. Об этом «Ленте.ру» сообщили ФТС России.
По данным ведомства, сотрудники сканировали почтовую посылку, которая приехала из Германии. В документах было сказано, что это музыкальный инструмент. Однако инспекторы извлекли завернутую в газету полую кость с вырезанным трезубцем и авторским клеймом.
Экспертиза показала, что это ритуальный Канглинг — используется в тибетской практике для обряда чод. Его изготавливают из человеческих костей и обтягивают кожей. Отмечается, что это был современный экземпляр, не являющийся культурной или палеонтологической ценностью.
Сейчас Канглиг находится в МВД России.
Ранее стало известно, что в Большом порту Петербурга сотрудники таможни и ФСБ изъяли контейнер с тонной кокаина стоимостью 11 миллиардов рублей.",2
"Прокуратура организовала проведение проверки из-за попытки двух несовершеннолетних ограбить кассу автовокзала в городе Большой Камень. Об этом в пятницу, 19 января, в своем Telegram-канале сообщает прокуратура Приморского края.
По данным надзорного ведомства, проверку начали из-за публикации в СМИ видео на котором два четвероклассника зашли в пустое здание автовокзала. Они потребовали у женщины-кассира деньги, но та указала им на экраны связанные с системой видеонаблюдения в здании. Осознав, что их сняли на видео, подростки сбежали с места ЧП. Прокуратура выяснила, что неудавшимися грабителями стали два ученика четвертого класса 2013 года рождения.
Ранее никто из них на учетах не состоял, они воспитываются в семьях, ранее не попадавших в поле зрения правоохранительных органов. Тем не менее в ходе проверки, отдельное внимание будет уделено воспитанию и обеспечению нормального развития детей законными представителями. Рассматривается вопрос о привлечении их к административной ответственности.
15 декабря сообщалось, что в Приморье школьники толпой избили бездомного после жалобы на него от подруги.",2
"В Абакане российского военного признали виновным в самовольном оставлении места службы. Об этом в пятницу, 19 января, в своем Telegram-канале сообщает 2-й Восточный окружной военный суд.
Как установил суд, военнослужащих Артур Артюшин решил временно уклониться от воинской службы и 10 мая покинул расположение части. Лишь 1 августа по указанию сотрудников полиции он сдался в территориальный отдел МВД.
11 января читинский гарнизонный военный суд приговорил к 5,5 года лишения свободы военнослужащего Михаила Скрипкина, не вернувшегося на службу из отпуска. Осужденный также был отправлен в колонию общего режима.",2
"В Приморском крае россиянин получил срок за причинение тяжкого вреда здоровью несовершеннолетнего сына. Об этом в пятницу, 19 января, в своем Telegram-канале сообщает пресс-служба Объединенной системы судов Приморского края.
Как установил суд, осужденный вместе с друзьями и женой распивал алкоголь во время домашнего праздника, но когда гости уехали, настроение хозяина переменилось и он стал оскорблять супругу. Мужчина бранился и обвинял женщину в неверности. На крики отца вышел его 17-летний сын. Он заступился за мать, что возмутило отца, который прошел вслед за молодым человеком на кухню и там, схватив ножом, вонзил его в живот сыну.
В суде молодой человек рассказал, что из-за ранения отец лишил его возможности заниматься любимым делом — танцами. Отец прощения так и не попросил, и больше с ним не общался.",2
"56-летний житель Севастополя предстанет перед судом за надругательство над 11-летней девочкой. Об этом в четверг, 18 января, сообщает региональное управление Следственного комитета России (СКР).
По данным следствия, в июле 2023 года злоумышленник во время купания в море напал на 11-летнюю малознакомую девочку в районе поселка Кача. Мужчина совершил в отношении нее действия сексуального характера. Школьница рассказала обо всем родителям, и они сообщили о случившемся силовикам.
Было возбуждено уголовное дело, личность преступника установили и задержали его. В отношении несовершеннолетней приняты меры реабилитационного характера.
6 августа 2023 года сообщалось, что в Пензе мигрант совратил школьницу в кабинете гимназии.",2
"В Чувашской Республике задержали 57-летнего ранее судимого российского уголовника, подозреваемого в расправе над собственной 81-летней матерью. Об этом в четверг, 18 января, «Ленте.ру» сообщили в республиканском управлении Следственного комитета России (СКР).
По данным следствия, 7 января подозреваемый повздорил с матерью. Из-за возникшей к женщине сильной личной неприязни злоумышленник избил ее, нанеся множество ударов руками по голове. После госпитализации врачи боролись за ее жизнь до 15 января, полученные травмы оказались несовместимы с жизнью.
Выяснилось, что ранее уголовник уже был осужден за аналогичное преступление в отношении своего отца. Мужчина освободился в 2018 году.",2
"В Республике Бурятия задержали 49-летнего россиянина, подозреваемого в расправе над сожительницей. Об этом в четверг, 18 января, сообщает республиканское управление Следственного комитета России (СКР).
По данным следствия, 16 января находившийся в состоянии сильного алкогольного опьянения мужчина поссорился со своей сожительницей. После ряда взаимных оскорблений мужчина заколол женщину ножом, вонзив его ей в сердце. После этого он продолжал пить возле тела потерпевшей, а лишь затем вызвал скорую помощь.
16 января сообщалось, что в Петрозаводске возбудили дело в отношении женщины, напавшей на сожителя с ножом.",2
"В Курске сотрудники Росгвардии и полиции задержали участников конфликта, который закончился стрельбой. Об этом в четверг, 18 января, в своем Telegram-канале сообщает пресс-служба МВД.
По данным силовиков, конфликт начался на улице Дружбы и быстро перерос в драку. В какой-то момент одна из компаний начала отступать к подъезду. Соперники вели преследование, держась на расстоянии. Возле многоквартирного дома конфликт продолжился, один из преследуемых вынес ружье, оппонент схватился за ствол, произошел выстрел, и пуля попала в подъездную дверь.
После начавшегося конфликта на место прибыли сотрудники силовых ведомств. Решается вопрос о возбуждении уголовного дела по статье о хулиганстве.
Ранее в Санкт-Петербурге задержали 17-летнего студента колледжа, который напал на сверстника и избил его. Причиной драки стала надпись на футболке потерпевшего — white.",2
"В Брянской области 51-летний россиянин получил семь лет колонии особого режима за серию преступлений в отношении жителей города Почеп. Об этом в четверг, 18 января, сообщает региональное управление Следственного комитета России (СКР).
По данным следствия, в мае 2023 года он обокрал свою сестру, похитив из ее дома несколько тысяч рублей. Этих денег ему хватило, чтобы достичь серьезной стадии алкогольного опьянения, после чего он вернулся, затем поругался возле дома с соседкой и ударил женщину в лицо. На помощь пришел ставший свидетелем злодеяния мужчина, но пьяный дебошир напал на него и вонзил сопернику в шею ножницы.
Пострадавшему оказали своевременную помощь.",2
"В Московской области возбуждено уголовное дело из-за избиения иностранцами участника специальной военной операции (СВО). Об этом в четверг, 18 января, «Ленте.ру» рассказала представитель регионального управления Следственного комитета России (СКР) Ольга Врадий.
По ее словам, ЧП произошло 14 января в городе Чехове. Участник боевых действий отдыхал в кафе «Вояж», когда между ним и группой иностранцев произошел спор, который вскоре перерос в конфликт. В результате мужчины напали на ветерана СВО и сильно его избили. Возбуждено уголовное дело о хулиганстве.
16 января сообщалось, что в Москве стоматолог избил ветерана СВО после совета «командовать в своем ауле»",2
"В Москве 66-летний россиянин изнасиловал парня своей дочери. Об этом сообщает издание Baza.
22-летний художник пришел в гости к подруге, чтобы обсудить творчество. В тот момент дома находился отец девушки. После застолья с горячительными напитками отец набросился на молодого человека и совершил сексуальное насилие.
Пострадавший обратился в полицию. Мужчина извинился, объяснив свой поступок отсутствием интимной близости с женой. Также, вероятно, из-за опьянения насильник мог перепутать молодого человека с подругой своей дочери.
Ранее сообщалось, что в Ленинградской области неизвестный попытался изнасиловать 87-летнюю пенсионерку. Потерпевшую госпитализировали. Оперативники выяснили, что нападавшему около 30 лет, его объявили в розыск.",2
"В Белгороде задержали шестого подозреваемого из избивавшей прохожих группы, сообщает РБК.
Поиски других подозреваемых еще продолжаются.
О задержании пятерых участников группы, в том числе четырех несовершеннолетних, сообщалось утром 17 января. Известно как минимум о пяти нападениях на случайных прохожих.
Возбуждены уголовные дела по статьям о возбуждении ненависти по национальному признаку, хулиганстве и покушении на убийство, совершенное группой лиц.
По словам губернатора региона Вячеслава Гладкова, подобного рода преступления должны жестко пресекаться и наказываться.",2
"В Самаре двое мужчин похитили знакомого зубного техника, чтобы потребовать у него выкуп в полмиллиона рублей за самого себя. Об этом сообщает Telegram-канал Shot.
По его данным, двое жителей Самары захотели подзаработать денег и вспомнили про общего знакомого, который работает зубным техником. Решив, что зубные протезы приносят хороший заработок, они насильно усадили мужчину в автомобиль «Лада-Приора» и вывезли за пределы города. Там злоумышленники начали избивать его, требуя выкуп в размере 500 тысяч рублей. Потерпевший согласился — часть денег он передал на месте, а за оставшимися 80 тысячами рублей предложил съездить к нему домой.
Там похитителей задержали сотрудники полиции. В отношении них возбуждено уголовное дело по статье 126 («Похищение человека») УК РФ. Виновным по этой статье грозит до 12 лет колонии.
Ранее 17-летний подросток из Уфы похитил сверстника, с которым у него был конфликт, и потребовал «загладить вину деньгами».",2
"Сотрудники Госавтоинспекции в Подмосковье задержали жителя Саратовской области, который дважды за вечер в состоянии алкогольного опьянения напал на водителей и угнал их автомобили. Об этом «Ленте.ру» сообщила официальный представитель ведомства Ирина Волк.
По ее данным, все произошло в Солнечногорске Московской области. Злоумышленник напал на водителя такси и, угрожая ножом, завладел его машиной. На 48-м километре ЦКАД мужчина, управляя угнанным авто, врезался в грузовик, а затем в ходе конфликта нанес водителю ножевое ранение и сел за руль его большегруза.
Позже оказалось, что злоумышленник находился в состоянии алкогольного опьянения, его задержали. В отношении мужчины возбуждено уголовное дело по статье 162 («Разбой») УК РФ, сейчас он находится в СИЗО.
Ранее житель Магадана замерз по дороге к другу и решил угнать машину.",2
"Задолженность блогера Елены Блиновской по налоговым платежам составила почти 1,42 миллиарда рублей. Об этом сообщает РЕН ТВ со ссылкой на базу Федеральной налоговой службой (ФНС).
Согласно данным, блогерша должна ФНС 1 миллиард 419 миллионов 669 тысяч 176 рублей 62 копейки.
Ранее Следственный комитет России заявил ходатайство об ужесточении меры пресечения для Елены Блиновской. Ведомство попросило суд отменить домашний арест и отправить блогера под стражу.
Кроме того, против создательницы марафонов было возбуждено новое уголовное дело, по которому ей грозит до 16 лет лишения свободы. В отношении нее также расследуется два других уголовных дела — по статье 198 («Уклонение от уплаты налогов») и 174 («Отмывание денег») УК РФ.",2
"В российских учебных заведениях было зарегистрировано 15 происшествий, произошедших в 2023 году под влиянием запрещенного в стране террористического движения «Колумбайн». Об этом заявил замглавы Главного управления по обеспечению охраны общественного порядка МВД России Станислав Колесник, передает ТАСС.
По его словам, инциденты произошли в школах 12 регионов России. Он обратил внимание на попытки киевского режима по популяризации запрещенного в России «Колумбайна» среди российских подростков.
13 декабря 2023 года Центральный окружной военный суд Екатеринбурга приговорил к 5,5 года лишения свободы 18-летнюю жительницу Уфы, оправдывавшую совершение массовых расправ и призывавшую к участию в противоправной деятельности движения «Колумбайн». Ее признали виновной по статьям 205.2 («Публичные призывы к осуществлению террористической деятельности, публичное оправдание терроризма или пропаганда терроризма») и 205.5 («Участие в деятельности террористической организации») УК РФ. Она будет отбывать наказание в воспитательной колонии.",2
"В России с начала специальной военной операции совершено 184 диверсии на железной дороге. Об этом сообщил замглавы главного управления по обеспечению охраны общественного порядка МВД России Станислав Колесник, передает ТАСС.
По его словам, за их совершение задержан 141 человек, среди которых 59 подростков. Представитель МВД отметил, что для получения дополнительного заработка на преступление готовы пойти дети из семей с низким материальным достатком без моральных принципов.
Колесник также сообщил о том, что 15 несовершеннолетних привлечены к уголовной ответственности за поджоги военкоматов. В 58 регионах полиция зарегистрировала 220 нападений на органы госвласти. 85 процентов этих преступлений правоохранительные органы раскрыли и привлекли подозреваемых.
28 декабря 2023 года сообщалось, что в Свердловской области двум россиянам дали сроки за попытки поджечь военкоматы в Екатеринбурге и Новоуральске. Один из них — Михаил Никитин — получил шесть лет колонии за попытку поджога в феврале здания военкомата в Кировском районе Екатеринбурга. Второй осужденный — сторонник запрещенного в России экстремистского сообщества «Граждане СССР» Николай Юрьев. Он собирался забросать военкомат Новоуральска бутылками с зажигательной смесью. Его приговорили к 18 годам колонии.",2
"Следователь ФСБ возбудил уголовное дело о госизмене против жителя Новокузнецка, который отправлял деньги на нужды Вооруженных сил Украины (ВСУ). Об этом сообщает РИА Новости со ссылкой на пресс-службу ведомства.
На средства россиянина украинские войска приобретали военное снаряжение. Его противоправную деятельность выявили спецслужбы и Федеральная служба по финансовому мониторингу.
Мужчине вменяется совершение преступления, предусмотренного статьей 275 УК РФ («Государственная измена, выразившаяся в оказания финансовой помощи деятельности, направленной против безопасности России»).
26 декабря 2023 года сообщалось о приговоре в виде 15 лет лишения свободы жителю Сахалина за госизмену. По данным ФСБ, 43-летний мужчина готовил диверсию на объекте топливно-энергетического комплекса под руководством спецслужб Украины. У него дома были найдены инструкции по созданию взрывных устройств, детали для изготовления, а также средства связи с экстремистскими материалами и перепиской с кураторами.",2
"Сотрудники ФСБ поймали жителя Алтайского края, пытавшегося совершить теракт на объекте Минобороны России в Барнауле. Об этом сообщает РИА Новости со ссылкой на пресс-службу регионального управления ведомства.
Возбуждено уголовное дело по статье о подготовке к теракту. По данным спецслужбы, мужчина 1979 года рождения с помощью коктейля Молотова собирался поджечь военное здание.
Задержанный действовал по заданию куратора из запрещенной в России военизированной террористической организации. Его обезвредили при попытке нападения. С санкции суда россиянин арестован.
12 января сообщалось, что в Удмуртии суд продлил до 16 марта арест 33-летнему обвиняемому в подготовке теракта против руководителя предприятия оборонно-промышленного комплекса (ОПК) в Ижевске. Преступление готовилось по заданию Украины. Мужчина планировал использовать самодельное взрывное устройство: у него изъяли компоненты для изготовления СВУ и средства связи с перепиской с украинскими кураторами.",2
"В МВД РФ рассказали о новой мошеннической схеме, которая осуществляется через Систему быстрых платежей (СБП). Об этом в своем Telegram-канале предупредила россиян официальный представитель ведомства Ирина Волк.
По словам Волк, мошенники звонят или пишут человеку, после того как он, заинтересовавшись дорогостоящим товаром в интернет-магазине, оставляет на сайте заявку. После этого аферист звонит или пишет жертве, представляясь сотрудником компании. Он подтверждает, что интересующий товар в наличии и его можно купить со скидкой при условии оплаты через СБП по QR-коду. В случае согласия злоумышленник присылает в мессенджер ссылку, ведущую на страницу с формой оплаты по QR-коду. Как только покупатель подтверждает платеж, деньги уходят на счет мошенника.
Волк отметила, что реализация такой схемы возможна, когда учетные данные модераторов и администраторов сайтов скомпрометированы. Чтобы не попасться на удочку аферистов и избежать хищения средств, в МВД советуют связываться со службами поддержки онлайн-магазинов на официальных сайтах или в приложениях, а также не переходить по подозрительным ссылкам, которые обещают подарки и розыгрыши.
Материалы по теме:
Деньги впередРоссиянам продают придуманное жилье без гарантий. И они покупают!
24 апреля 2018
Без окон, без дверейПодмосковные стройки останавливаются одна за другой. Кто следующий?
7 июня 2018
Кроме того, в ведомстве советуют не сохранять данные кредитных карт и карт с овердрафтом в личных кабинетах. Лучше завести отдельную карту для оплаты товаров на маркетплейсах и вносить на нее сумму, которой хватает только для оплаты конкретной покупки, советуют в МВД.
Ранее пенсионерка в Москве продала квартиру, заложила в ломбард украшения и зубные коронки и лишилась всех сбережений после звонка мошенников. Злоумышленники на протяжении нескольких дней убеждали 67-летнюю москвичку в том, что неизвестные пытаются лишить ее жилья.",2
"Рэперов Гогу Меладзе (Baby Melo) и Орхана Ахмедова (Badri) задержали во время концерта в Санкт-Петербурге из-за жалоб граждан. Ситуацию объяснили сотрудники регионального управления МВД, передает «Подъем».
«Поступило сообщение от граждан, что у дома 44 по Кондратьевскому проспекту молодые люди нарушают общественный порядок, громко и нецензурно выражаются, по внешнему виду находятся в состоянии опьянения», — заявили представители ведомства.
Отмечается, что после прибытия на место полицейские задержали 23 человека в возрасте от 15 до 18 лет. На них составили протоколы за распитие спиртного в неположенном месте и мелкое хулиганство. Затем всех, кроме одного, передали родителям. За последним из молодых людей не приехали представители, из-за чего он был направлен в центр временного содержания несовершеннолетних правонарушителей.
Ранее стало известно, что полицейские надели наручники на Baby Melo и Badri прямо на сцене клуба «Гигант-холл». После этого музыкантов отвели в автозак и доставили в отделение.",2
"В Санкт-Петербурге полицейские задержали на концерте рэперов 23 подростков в возрасте 15-18 лет. Об этом «Ленте.ру» сообщили в региональном управлении МВД России.
Молодых людей доставили в отдел полиции после жалобы на нарушение общественного порядка от местных жителей. В отношении задержанных составили административные протоколы по статьям о распитии алкоголя, появлении в общественных местах в состоянии опьянения, нахождении в состоянии опьянения несовершеннолетних, а также мелком хулиганстве.
После этого несовершеннолетних передали их официальным представителям. Подростка, за которым не приехали, направили в центр временного содержания несовершеннолетних правонарушителей.
Ранее сообщалось, что на концерте задержали и исполнителей — реперов Baby Melo и Badri. Причиной, по словам отца одного из артистов, стало околоматерное слово.
Осенью 2023 года на Baby Melo обратила внимание глава Лиги безопасности интернета Екатерина Мизулина. Она также попыталась привлечь рэпера к ответственности за пропаганду наркотиков.",2
"Сотрудники правоохранительных органов возбудили уголовное дело в отношении охранника, который подозревается в развращении 13-летней ученицы в женской раздевалке школы в Оренбургской области. Об этом сообщает РЕН ТВ.
Мужчине вменяют статью 135 («Развратные действия») Уголовного кодекса РФ.
По информации издания, охранник совершил развратные действия без применения насилия в отношении семиклассницы 15 января. Известно, что девочка живет в специальном центре для несовершеннолетних, а ее безработная мать находится в Люберцах. Проводится проверка.
Ранее полиция задержала 32-летнего тренера из Тюмени по подозрению в совращении детей.",2
"Восемь жителей Горловки пострадали в результате массированного ночного обстрела со стороны Вооруженных сил Украины (ВСУ). Соответствующие данные раскрыло представительство Донецкой Народной Республики в Совместном центре контроля и координации вопросов, связанных с военными преступлениями Украины.
В результате огня из РСЗО и артиллерии по Центрально-Городскому району города ранения различной степени тяжести получили три жительницы 1957, 1973 и 1985 годов рождения, четверо жителей 2001, 1995, 1977 и 1987 годов рождения. Также пострадала при выполнении служебных обязанностей сотрудница скорой помощи 1967 года рождения.
Повреждены здания по 31 адресу, среди которых магазины, учебные заведения, общежитие, гостиница, ЗАГС и жилые дома.
19 января губернатор Брянской области Александр Богомаз сообщил об обстреле ВСУ села Курковичи Стародубского муниципального округа. Пострадавших нет. По его словам, при атаке со стороны Украины повреждения получили четыре жилых дома, торговый объект, а также остановочный павильон.",2
"Житель Ростова-на-Дону устроил стрельбу на свадьбе друга в селе Важное Карачаево-Черкесии, в результате которой семилетняя девочка получила ранение. Об этом «Ленте.ру» сообщили в региональном управлении МВД.
По данным ведомства, все произошло 19 января. 24-летний мужчина, находясь на свадьбе друга, несколько раз выстрелил в воздух из принадлежащего ему травматического пистолета. Одна из пуль рикошетом попала в ребенка — девочку доставили в больницу с огнестрельным ранением плеча. С места ЧП сотрудники правоохранительных органов изъяли оружие, две гильзы и 14 патронов.
Нарушитель был доставлен в отдел полиции, где дал признательные показания. В отношении него составили протокол по части 2 статьи 20.13 («Стрельба из оружия в населенных пунктах или в других не отведенных для этого местах») КоАП РФ, ему грозит штраф до 50 тысяч рублей с конфискацией оружия и патронов.
Ранее житель Красноярского края открыл стрельбу из мести за испорченные дороги в поселке.",2
"Украинцев с российским гражданством предложили ставить на строгий учет из-за избиений группой подростков прохожих в Белгороде. Об этом сообщает Telegram-канал Mash.
С подобной инициативой выступили общественники из движения «Ветераны России». Их возмутило, что лидером группы является 17-летний уроженец Азербайджана, который ранее проживал на территории Украины и совсем недавно получил российский паспорт. По мнению активистов, поведению подростков-украинцев в России нужно уделять особое внимание, чтобы уменьшить количество таких инцидентов в будущем. Сейчас органы проверяют законность получения им документа.
Ранее Telegram-канал Mash сообщал, что лидера нападавших на жителей Белгорода подростков арестовали на два месяца. Заседание об избрании в отношении него меры пресечения проходило в закрытом режиме.
19 января суд в Белгороде отправил в СИЗО на два месяца другого фигуранта дела об избиении прохожих. Ему вменяют статью 213 («Хулиганство») УК РФ.
Об избиениях в Белгороде стало известно после публикации в сети видеозаписей, где группа подростков нападает на местных жителей. Сотрудники правоохранительных органов уже задержали пятерых участников этой группировки.",2
"В Запорожской области задержали троих мужчин 20, 23 и 34 лет по обвинению в незаконном лишении свободы 16-летнего подростка. Об этом «Ленте.ру» сообщили в региональном управлении Следственного комитета России.
По версии следствия, 13 января фигуранты закрыли несовершеннолетнего в подвале, где избили и впоследствии удерживали. Юноше удалось сбежать, после чего он обратился в полицию и к медикам.
На допросе фигуранты дали признательные показания. Их поместили под стражу.
Ранее сообщалось, что в Санкт-Петербурге избили студента из-за подписки на антифашистские сообщества в соцсетях.",2
"Устроивший дебош в самолете и сорвавший рейс из Сургута в Москву мужчина вез мефедрон. Об этом в своем Telegram-канале сообщила официальный представитель МВД России Ирина Волк.
По ее данным, после приземления самолета в Перми сотрудники правоохранительных органов нашли на полу судна и в кармане куртки буйного пассажира пакетики с мефедроном. В отношении мужчины были составлены административные протоколы по статьям 19.3 («Неповиновение законному распоряжению сотрудника полиции») и 6.9 («Употребление запрещенных в обороте веществ без назначения врача») КоАП РФ.
Кроме того, в отношении мужчины возбуждено уголовное дело о незаконном обороте наркотиков.
О дебоше на рейсе из Сургута в Москву стало известно ранее в пятницу, 19 января. По данным издания Baza, во время полета 40-летний мужчина насыпал в стакан с водой неизвестное порошкообразное вещество и выпил его. Затем он разбил емкость, порезал руки и стал плеваться в попутчиков. Самолет пришлось экстренно сажать в пермском аэропорту Большое Савино.",2
"Российские следователи объявили в международный розыск командира 107-го реактивного артиллерийского полка полковника Вооруженных сил Украины (ВСУ) Александра Келембета. Об этом сообщает ТАСС со ссылкой на правоохранительные органы.
Украинский командир обвиняется в расправах над мирными жителями Донбасса.
Ранее МВД России объявило в розыск поддержавшего Украину бывшего вице‑президента Газпромбанка Игоря Волобуева (внесен в реестр иноагентов) по уголовной статье. До этого он высказывался против проведения специальной военной операции и вступил в подразделение ВСУ.",2
"В Хабаровске сотрудники ФСБ задержали агента украинской разведки, который передавал данные об используемых Вооруженными силами (ВС) РФ радиочастотах и планировал расправу над российскими военными. Об этом сообщает РИА Новости со ссылкой на ведомство.
В отношении него возбуждено уголовное дело по статье 275 («Государственная измена») УК РФ.
По данным ФСБ, задержанным оказался местный житель. По заданию Главного управления разведки Министерства обороны Украины он собирал и передавал информацию о радиочастотах, используемых ВС РФ, и российских военнослужащих, участвующих в специальной военной операции. Кроме того, по поручению иностранной спецслужбы мужчина «планировал физическое уничтожение военнослужащих воинских частей, дислоцированных на территории Хабаровского края».
Ранее в Ростовской области был задержан 40-летний гражданин Украины, шпионивший за ВС России.",2
"Росгвардия впервые применила в Донецкой народной республике (ДНР) комплекс обнаружения и подавления беспилотных летательных аппаратов (БПЛА) «Выжигатель». Об этом «Ленте.ру» сообщили в пресс-службе ведомства.
По его данным, росгвардейцам удалось применить «Выжигатель» в ходе выполнения служебно-боевых задач в зоне специальной военной операции. Его главная особенность — мобильность. Следовательно, он может применяться как на стационарных постах, так и во время разведки.
За первую неделю использования комплекса Росгвардии удалось подавить три квадрокоптера мультироторного типа.
Ранее стало известно, что маневренные группы Росгвардии за месяц выявили и задержали несколько десятков пособников Вооруженных сил Украины (ВСУ).",2
"В Великом Новгороде правоохранители задержали неоднократно судимого 22-летнего местного жителя, который стал курьером у мошенников и обманул восемь пенсионеров. Об этом «Ленте.ру» сообщили в пресс-службе УМВД России по Новгородской области.
В отношении мужчины возбудили уголовное дело. Его отправили под стражу.
По версии следствия, в декабре 2023 года обвиняемый откликнулся на объявление о заработке, связанном с противоправной деятельностью, и стал курьером у аферистов. За месяц такой работы он посетил восемь пожилых жителей области, среди которых двое 90-летних граждан. От одного из россиян злоумышленник получил 500 тысяч рублей, а от его сверстницы — 105 тысяч рублей. Больше всего денег ему отдала 73-летняя женщина — миллион рублей. В целом он причинил местным жителям ущерб на более чем 2,5 миллиона рублей.
Во всех случаях задержанный действовали по схеме «ваш родственник попал в ДТП». Традиционно требовались деньги на «лечение пострадавших», а также «для решения вопроса об освобождении от уголовной ответственности».
Ранее стало известно, что популярный российский TikTok-блогер Игорь Станцой, известный в соцсети как Garik.ugarik, стал жертвой мошенников.",2
"Минюст России включил в перечень нацистских Организацию украинских националистов (ОУН) и ее атрибутику, в числе которых под запретом оказался лозунг «Слава Украине — героям слава». Об этом сообщает ТАСС.
В распоряжении ведомства указано, что ОУН попала в список организаций, указанных в статье 6 федерального закона «Об увековечивании Победы советского народа в Великой Отечественной войне 1941-1945 годов», которые сотрудничают с группами и движениями, отрицающими выводы Нюрнбергского трибунала после Второй мировой войны.
К запрещенной символике ОУН также относится эмблема в виде стилизованного золотого трезубца и черного треугольника. За пропаганду либо публичное демонстрирование атрибутики или символики фашистских организаций установлена административная ответственность.",2
"В Москве полиция задержала 28-летнего бывшего сотрудника ресторана, который угрожал менеджеру заведения гранатой и вымогал у него 50 тысяч рублей. Об этом «Ленте.ру» сообщили в главном управлении МВД России по столице.
В отношении него следователи возбудили уголовное дело по статье 163 («Вымогательство») УК РФ. Мужчину отправили под стражу.
В полицию с заявлением о вымогательстве обратилась менеджер ресторана на Каширском шоссе. Она рассказала, что экс-сотрудник, находясь в служебном помещении заведения, угрожал ей насилием и предметом, который напоминал гранату. Мужчина требовал передать ему 50 тысяч рублей. Не получив желаемого, он скрылся. Силовики быстро вышли на след подозреваемого и задержали его.
Ранее в Крыму сотрудники правоохранительных органов задержали 43-летнего мужчину, подозреваемого в вымогательстве денежных средств у женщины-нотариуса под угрозой насилия.",2
"В Красноярске завершили расследование уголовного дела в отношении ранее судимого местного жителя, который в социальных сетях выдавал себя за девушку, а потом нападал на незнакомцев. Об этом «Ленте.ру» рассказали в пресс-службе ГУ МВД России по краю.
Он проходит обвиняемым по статьям 161 («Грабеж») и 162 («Разбой») УК РФ. Его дело скоро рассмотрит суд.
По версии следствия, в феврале 2023 года обвиняемый, используя страницу подруги, списался с молодым человеком и назначил ему встречу. Мужчина подъехал к своей новой виртуальной знакомой на машине, в которую она села вместе с фигурантом. Злоумышленник, выдавая себя за случайного прохожего, сначала попросил молодого человека подвезти его со спутницей, а затем стал угрожать ножом и требовать деньги.
У водителя не было с собой денег, поэтому обвиняемый заставил его ехать до ближайшего банкомата. На пути к банку красноярец заметил машину сотрудников патрульно-постовой службы полиции, которая ехала впереди него. Он решил врезаться в автомобиль силовиков, чтобы спастись от разбойника. В результате его план сработал, мужчину задержали.
Во время расследования дела правоохранители выяснили, что фигурант причастен к двум аналогичным разбоям. Он также похитил у знакомого машину стоимостью 270 тысяч рублей, которую впоследствии продал.
Ранее в Ивановской области суд приговорил двух 26-летних мужчин к колонии строгого режима за похищение машины вместе с ее хозяйкой.",2
"Сотрудники правоохранительных органов пришли в московский офис компании Wildberries из-за пожара на складе в Шушарах. О прибытии силовиков сообщает RTVI со ссылкой на пресс-службу компании.
По словам источника издания, речь идет об офисе на улице Ленинская слобода. Следователи на месте работают в штатском.
Пожар на одном из крупнейших складов Wildberries произошел 13 января в Петербурге. В результате инцидента пострадали двое работников, а материальные потери компании оцениваются в 10-11 миллиардов рублей.
По факту случившегося следователи возбудили уголовное дело по статье 201 («Злоупотребление полномочиями») УК РФ. По одной из версий, склад в Шушарах мог поджечь сотрудник.",2
"В Красноярском крае 34-летний местный житель открыл стрельбу из оружия из мести за испорченные дороги в поселке. Об этом «Ленте.ру» сообщили в пресс-службе регионального МВД.
По данным ведомства, все произошло в поселке Караул. В отделение полиции обратился старший смены одной из производственных компаний и сообщил, что неизвестный угрожал расправой его работникам, а затем два раза выстрелил в воздух из оружия и скрылся. Мужчину задержали.
Силовикам он рассказал, что накануне катался с друзьями на автомобиле и распивал алкогольные напитки. В какой-то момент он вспомнил старую обиду на одну из местных организаций, чья тяжелая техника, по его мнению, повредила дорогу в поселке, что его расстроило. Тогда злоумышленник решил напугать рабочих этой компании за разбитые дороги — он приехал на базу, достал огнестрельное оружие и два раза выстрелил из него в воздух, а затем уехал.
В отношении задержанного возбуждено уголовное дело по части 2 статьи 213 («Хулиганство») УК РФ, он находится под подпиской о невыезде. Оружие у мужчины изъяли.
Ранее мужчина в Краснодаре ворвался в вагончик строителей и начал стрелять по рабочим из-за «неправильно» вырытой траншеи.",2
"В Москве задержали 26-летнего мужчину, пытавшегося ограбить две кальянные. Об этом «Ленте.ру» сообщили в прокуратуре города.
Мужчина с пистолетом зашел в заведение на улице Ладожской и стал требовать деньги из кассы. Однако реакции от сотрудников не последовало, тогда мужчина заявил, что пошутил, и ушел. После этого он попытался тем же образом получить наличные в соседней кальянной, но также потерпел неудачу.
Свои поступки мужчина объяснил алкогольным опьянением. Правоохранители квалифицировали его действия по статье 162 («Разбой») УК РФ. Басманная межрайонная прокуратура контролирует привлечение мужчины к ответственности.
Ранее сообщалось, что в Большом Камне два четвероклассника попытались ограбить автовокзал.",2
