content,topic
"Отец летчика Аркадия Грачева, посадившего Falcon 10 в Афганистане, назвал случившееся подвигом. Подробности происшествия он раскрыл в беседе с «Известиями».
Мужчина также назвал сына пилотом от бога и рассказал, что ранее тот перевозил тяжелобольных со всего мира: из Египта, Армении, Казахстана. Кроме того, отец Грачева признался, что, когда он узнал о крушении самолета, был уверен, что сыну спастись не удалось, поскольку шанс выжить при такой аварии в горах минимален.
Материалы по теме:
Появились первые фото выживших в крушении самолета в Афганистане. Один из них смог дойти до деревни и попросить помощи
Сегодня
Выживший при падении Falcon 10 в Афганистане дошел до села и жестами попросил о помощи. Что известно об авиакатастрофе?
Сегодня
Когда позже родителю пилота сообщили, что Аркадий жив, он не мог в это поверить. «Как возможно посадить самолет в горах ночью, в снегу! Как это возможно!» — поразился отец Грачева.
Он добавил, что все выжившие в авиакатастрофе россияне сейчас находятся в посольстве России в Кабуле, а МЧС РФ готовит вертолет, чтобы перевезти их на родину.
Ранее афганское радио Hurriyat опубликовало первые фото с выжившими при крушении самолета Falcon 10 в Афганистане россиянами. На лицах пострадавших видны раны и следы обморожения.",7
"Пассажир британской авиакомпании Virgin Atlantic заметил отсутствие болтов на крыле самолета за несколько минут до взлета. Подробностями истории поделилось издание Manchester Evening News.
После того, как путешественник сообщил о проблеме членам экипажа, рейс из Манчестера в Нью-Йорк был отменен. На борт вызвали инженеров, которые провели техническую проверку лайнера и заменили отсутствующие верхушки креплений, пишет издание.
Материалы по теме:
Один день из жизни самолета. Как все устроено?
Реклама
19 апреля 2023
Самолеты Boeing разваливаются прямо в воздухе. Это уже привело к двум катастрофам. Грозит ли опасность россиянам?
11 января 2024
Представители авиакомпании заявили, что безопасность клиентов и экипажа является их главным приоритетом и что она «никаким образом не была поставлена под угрозу». Пассажиров Virgin Atlantic доставили в точку назначения на запасных рейсах.
Ранее сообщалось, что Федеральное агентство гражданской авиации США (FAA) призвало операторов Boeing визуально проверять заглушки дверей на самолетах модели 737-900ER. Их попросили убедиться, что двери средних выходов надежно закреплены.",7
"Двое россиян, которые находились на борту упавшего в Афганистане самолета Falcon 10, погибли. Эту информацию РИА Новости подтвердил посол России в Кабуле Дмитрий Жирнов.
«Это супружеская пара — Анатолий и Анна Евсюковы. Слова глубочайших соболезнований родным и близким, это огромная утрата и огромная боль», — сказал дипломат. Он также выразил надежду, что в ближайшее время четверо выживших россиян вернутся домой.
Другой собеседник агентства уточнил, что во вторник, 23 января, из Кабула за телами погибших пассажиров отправят спецборт.
Материалы по теме:
Выживший при падении Falcon 10 в Афганистане дошел до села и жестами попросил о помощи. Что известно об авиакатастрофе?
Сегодня
Появились первые фото выживших в крушении самолета в Афганистане. Один из них смог дойти до деревни и попросить помощи
Сегодня
О крушении самолета Falcon 10 в провинции Бадахшан стало известно 21 января. Лайнер выполнял санитарный рейс из Индии в Москву и разбился в горах Афганистана. Причиной крушения стала техническая неисправность — во время полета отказали два двигателя. На борту были два пилота, два медицинских работника и два пассажира — предприниматели из Волгодонска Анна и Анатолий Евсюковы.
Ранее сообщалось, что четверых членов экипажа, которые выжили в авиакатастрофе, доставили в Кабул. Там они проходят обследование в военном госпитале. В дальнейшем будет решаться вопрос их отправки в Москву.",7
"Движение «Талибан» (запрещенная в России террористическая организация) опубликовало в соцсети Х (бывший Twitter) несколько новых видео с выжившими в авиакатастрофе Falcon 10 россиянами. Ролики размещены в Telegram-канале Shot.
На одном из появившихся в сети видео медики обрабатывают раны пострадавшего при крушении самолета, на другом — россиянам помогают спуститься из вертолета. Как уточняет источник, бизнесмен Анатолий Евсюков и его супруга, которые находились на борту Falcon 10, пока официально считаются пропавшими без вести.
Ранее стало известно, что четырех членов экипажа, выживших после авиакатастрофы в Афганистане, доставили в Кабул. Представитель запрещенной в России организации «Талибан» заявил, что им была оказана первая помощь.",7
"Четырех членов экипажа Falcon 10, выживших после авиакатастрофы в Афганистане, доставили в Кабул. Об этом сообщает РБК со ссылкой на представителя «Талибана» (запрещенная в России террористическая организация) Забихуллу Муджахида.
«Состояние их здоровья хорошее, им оказана первая помощь», — заявил он.
Материалы по теме:
Выживший при падении Falcon 10 в Афганистане дошел до села и жестами попросил о помощи. Что известно об авиакатастрофе?
Сегодня
Появились первые фото выживших в крушении самолета в Афганистане. Один из них смог дойти до деревни и попросить помощи
Сегодня
Источник РИА Новости уточнил, что россияне проходят обследование в военном госпитале. «Сейчас будем решать вопрос их отправки в Россию, — добавил он. — Ориентировочно будем ждать прибытия бортов МЧС».
О крушении самолета Falcon 10 в горах Афганистана стало известно 21 февраля. Воздушное судно выполняло санитарный рейс из Индии в Москву. На борту были два пилота, два медицинских работника и два пассажира — предприниматели из Волгодонска Анна и Анатолий Евсюковы. Экипаж выжил, а супруги, по последним данным, числятся пропавшими без вести.
Ранее радио Hurriyat опубликовало первые кадры с выжившими после авиакатастрофы. Известно, что они не получили серьезных травм и были доставлены в Кабул на российском вертолете.",7
"Пассажир авиакомпании Air Canada попытался открыть дверь самолета во время полета и избежал санкций. Подробностями истории поделилось издание CBC News.
Уточняется, что инцидент произошел на рейсе из Лондона в Торонто. Члены экипажа задержали нарушителя порядка и сразу после посадки в международном аэропорту Торонто Пирсон передали его полиции. По данным издания, пожилой мужчина не был наказан, поскольку находился «в состоянии кризиса» и его действия были непреднамеренными.
Материалы по теме:
Это залет!Почему авиапассажиры дерутся со стюардессами и достают всех вокруг
23 января 2018
Самое грязное место в самолете и скандальные пассажиры:как живут стюардессы и какими секретами они делятся в сети?
5 сентября 2022
Представители перевозчика подтвердили, что на их рейсе произошла нештатная ситуация. «Наши экипажи имеют подобный опыт и соответствующим образом справились с ситуацией, полет продолжился в обычном режиме до пункта назначения», — говорится в их письменном заявлении.
Ранее другой пассажир Air Canada сразу после посадки открыл дверь самолета и выпал на взлетную полосу. Его доставили с травмами в больницу.",7
"Двое россиян, пропавших при авиакатастрофе в Афганистане, до сих пор не найдены. Новые данные о пассажирах самолета Falcon 10 раскрыли РИА Новости в экстренных службах.
Уточняется, что двух граждан России, которые находились на борту бизнес-джета, пока обнаружить не удалось.
Материалы по теме:
Выживший при падении Falcon 10 в Афганистане дошел до села и жестами попросил о помощи. Что известно об авиакатастрофе?
Сегодня
В Афганистане разбился российский самолет. У него отказали сразу два двигателя
21 января 2024
Ранее радио Hurriyat опубликовало первые кадры с россиянами, выжившими при крушении Falcon 10 в Афганистане. Сейчас все они находятся в селе недалеко от места происшествия.
Направлявшийся в Москву частный самолет разбился на территории Афганистана 21 января. На борту находились шесть человек — два члена экипажа, два медработника и два пассажира. Самолет выполнял чартерный санитарный рейс по маршруту Гая (Индия) — Ташкент — Жуковский.",7
"Федеральное агентство гражданской авиации США (FAA) призвало операторов Boeing визуально проверять заглушки дверей на еще одной модели — 737-900ER. Об этом сообщается на официальном сайте ведомства.
Эксплуатантам этих самолетов рекомендовали в качестве дополнительной меры безопасности удостовериться, что двери средних выходов надежно закреплены. Уточняется, что Boeing 737-900ER имеет такую же конструкцию дверных заглушек, как модель MAX.
Материалы по теме:
Один день из жизни самолета. Как все устроено?
Реклама
19 апреля 2023
Самолеты Boeing разваливаются прямо в воздухе. Это уже привело к двум катастрофам. Грозит ли опасность россиянам?
11 января 2024
Как пишет Telegram-канал AviaNews, лайнеры 737-900ER являются предшественниками 737 MAX 9. При этом они летают уже более 20 лет, и проблем с герметичностью дверей или крупных инцидентов с ними не было.
Проверки воздушных судов Boeing усилились после инцидента с пассажирским самолетом 737 MAX 9 компании Alaska Airlines, у которого в воздухе разгерметизировался салон и выпала секция фюзеляжа. Авиационное ведомство США приостановило эксплуатацию 171 самолета этой модели для проведения срочных инспекций.",7
"Четверо выживших при крушении Falcon 10 в Афганистане находятся в селе недалеко от места происшествия. Об этом сообщает Telegram-канал Mash.
Также в сети появились первые кадры с россиянами, которые публикует радио Hurriyat. По данным канала, Shot, на видео — пилоты Дмитрий Беляков и Аркадий Грачев, а также медик Павел Попов. На лицах людей видны раны и следы обморожения. По предварительной информации, они не получили серьезных травм. Состояние медика Игоря Сывороткина тоже остается удовлетворительным.
Как сообщает Mash, за пострадавшими в авиакатастрофе вылетел российский вертолет. Врачи доставят людей в Кабул, где им окажут помощь, а затем четверых россиян перевезут в Москву.
Бизнес-джет Falcon 10 потерпел крушение в горах Афганистана вечером 21 января. Самолет следовал из Гая (Индия) в Москву с дозаправкой в Ташкенте. На борту находились шесть человек: два пилота, два медработника и супружеская пара. Женщине, которую должны были доставить в московскую больницу, и ее мужу, предварительно, не удалось выжить.",7
"Российский тревел-блогер Юрий Малых поехал во Вьетнам и побывал в местной деревне Муйне, популярной у русских релокантов. Своими впечатлениями он поделился в личном блоге на платформе «Дзен».
Путешественник рассказал, что его соотечественники полюбили это место, потому что там удобно жить, даже не зная иностранного языка. Например, там есть заведения, где россияне могут встретиться с земляками, а также десятки ресторанов с русскими владельцами, которые накормят родной едой, «если одолела ностальгия».
Материалы по теме:
«Она прямо на улице залезла ко мне в штаны»Военный репортер посетил столицу Вьетнама. Как его удивили местные нравы?
24 июля 2022
Как Таиланд, только дешевле.C 2024 года Вьетнам станет еще доступнее для россиян. Сколько стоит там отдохнуть?
29 декабря 2023
По словам блогера, местные жители безумно любят и уважают русских. «Например, легендарная Мадам, или Ма, владелица магазина и столовой, которую знает каждый. В этой столовой накормят даже поздно ночью и даже если денег нет! Почти каждому из наших Ма готова открыть безлимитный кредит доверия», — такими фразами описал свой опыт Малых.
Он добавил, что деревня Муйне — идеальное место для тех, кто хочет начать путешествия и жизнь за границей, но боится. «Такое уютное болотце, из которого в то же время достаточно сложно выбраться», — заключил россиянин.
Ранее этот же тревел-блогер перечислил минусы популярных направлений для зимовки россиян. Индонезийский остров Бали он назвал психдиспансером для богатых русских.",7
"Российский тревел-блогер побывал в Грузии, зашел в супермаркет в Батуми и удивился ценам на продукты. Своими впечатлениями он поделился в личном блоге под названием TrueStory Travel на платформе «Дзен».
По словам автора публикации, десяток яиц в Грузии стоит 5,5 лари (около 180 рублей). «При этом никакого дефицита у них нет», — добавил он.
Путешественник также поделился ценами на рыбу. Он рассказал, что филе тунца стоит 90 лари (около трех тысяч рублей) за килограмм, а сибас можно купить за 30 лари (около тысячи рублей) за килограмм.
Материалы по теме:
«Смотрю на свою зарплату и расстраиваюсь»Россиянин перебрался в Киргизию. Что его там удивило?
22 мая 2023
«Цены взлетели до небес»Россияне снова могут полететь в Грузию. Как изменилась страна за 4 года?
20 мая 2023
Кроме того, блогер написал, что самый дорогой сыр (с голубой плесенью) стоил в супермаркете 65 лари (около 2,1 тысячи рублей) за килограмм, а самая дешевая вареная колбаса — 1,6 лари за 100 граммов (около 550 рублей за килограмм). Дорогим, по мнению россиянина, оказалось сало: за 100 граммов копченой грудинки в магазине просили 5,95 лари (около 1,9 тысячи рублей за килограмм).
«Из плюсов — все мясо, начиная от кур и заканчивая говядиной, — это собственная ферма данного супермаркета. Из минусов — опять цены», — заключил путешественник.
Ранее российская тревел-блогерша Саша Коновалова побывала в турецкой Аланье и сравнила цены в местном супермаркете с российскими. По ее словам, за последние годы стоимость продуктов в Турции значительно выросла.",7
"Российский турист побывал во Вьетнаме и рассказал, что страна ему понравилась, но были проблемы с сервисом. Своими впечатлениями он поделился с порталом «Тонкости туризма», его отзыв опубликован на платформе «Дзен».
Россиянин Иван рассказал, что выбрал отель в самом центре Нячанга. По его словам, хоть персонал и был гостеприимным, обслуживание оказалось не самым лучшим. Иван пожаловался, что персонал отеля часто забывал подготовить ланч-боксы для утренних экскурсий, а горничные забирали грязные полотенца и не выдавали новые или не заправляли кровати.
Материалы по теме:
«Она прямо на улице залезла ко мне в штаны»Военный репортер посетил столицу Вьетнама. Как его удивили местные нравы?
24 июля 2022
Как Таиланд, только дешевле.C 2024 года Вьетнам станет еще доступнее для россиян. Сколько стоит там отдохнуть?
29 декабря 2023
«Сама страна очень милая и уютная, но от туристов там отвыкли, как мне кажется», — заключил путешественник. Он также отметил, что вьетнамцы достаточно добрые и приветливые, россиян они любят и уважают.
Ранее российский тревел-блогер Алексей Кутовой поехал во Вьетнам и перечислил несколько особенностей этой страны, к которым ему было тяжело привыкнуть. В частности, путешественник пожаловался на большое количество огромных крыс и тараканов.",7
"Российская туристка отправилась на тайский курорт Пхукет и призналась, что была довольна местной атмосферой во всех местах, кроме одного. Своими впечатлениями она поделилась с порталом «Тонкости туризма», ее отзыв опубликован на платформе «Дзен».
По ее словам, ночью многие путешественники едут в Патонг на улицу Бангла-Роуд, чтобы «хорошенько оторваться». «Мы там были пару раз, просто гуляли, но это совсем не наш вид досуга. Если говорить коротко, то любят это место те, кто хотят отдохнуть по-взрослому. В основном европейцы. Кстати, если пойдете туда просто прогуляться ночью, то зрелища очень откровенных танцев не избежать», — такими фразами описала свой опыт автор публикации.
Материалы по теме:
Таиланд стал гораздо дороже, но российские туристы все равно его любят.Как там сэкономить и каких ошибок лучше избегать
24 февраля 2023
«Иностранцы раздеваются догола и пляшут»Таиланд считают раем для белых туристов. Что манит их туда вновь и вновь?
15 сентября 2022
Она также рассказала, что помимо открытых баров в Патонге есть ночной рынок с едой и вещами. Россиянка отметила, что еда там стоит, как и везде по острову, а вот вещи и аксессуары — очень дорого.
Путешественница добавила, что отпуск в Таиланде в целом получился душевный, несмотря на большие траты.
«Наш тур на 12 ночей стоил 240 тысяч рублей (перелет, трансфер, завтраки и страховка включены в стоимость). На экскурсии мы потратили еще 47 тысяч рублей, плюс с собой брали 2 тысячи долларов, но от них осталось совсем ничего», — поделилась туристка.
Ранее другой российский турист побывал в Таиланде и остался разочарован путешествием. В частности, он пожаловался на многочисленных земноводных.",7
"В Греции допустили, что самая популярная туристическая достопримечательность, пляж кораблекрушений Навагио, исчезнет, поскольку его смоет в море. Об этом сообщили в АТОР.
В этом месте находится корабль «Панагиотис», севший на мель в 1980 году. За последние десять лет из-за оползней и штормов состояние судна сильно ухудшилось, он постепенно разрушается.
Путешественники приезжают на пляж Навагио, который часто называют пляжем кораблекрушений или бухтой контрабандистов. По слухам, полузатонувшее судно перевозило нелегальные ценности.
Местные власти и туристический бизнес опасаются, что после того, как судно смоет в море, Закинф лишится значительной части своих доходов. Некоторые активисты вызвались организовать и оплатить работы по сохранению корабля. В качестве источника средств муниципалитет острова предложил взимать плату за посещение пляжа.
Ранее стало известно, что в Анапе россиянам предложили варианты экскурсий к сухогрузу Blue Shark, который сел на мель во время мегашторма 27 ноября.",7
"Федеральное управление гражданской авиации США (FAA) распорядилось приостановить эксплуатацию «отдельных» самолетов Boeing 737 MAX 9 для проведения немедленной проверки после недавнего происшествия с пассажирским авиалайнером этого типа.
Согласно заявлению властей, директива затрагивает приблизительно 171 воздушное судно. Инспекция каждого самолета, по оценкам FAA, займет от четырех до восьми часов.
6 января пассажирский самолет американской авиакомпании Alaska Airlines экстренно приземлился в Портленде, штат Орегон, из-за оторвавшегося во время полета окна и части фюзеляжа. На борту находились 174 пассажира и шесть членов экипажа, никто не пострадал. После этого перевозчик временно отказался от использования самолетов Boeing 737-9.
В конце декабря компания Boeing попросила авиаперевозчиков проверить новые самолеты 737 MAX, поскольку в системе управления рулем направления может быть ослаблен болт.",7
"Данные о прибывшем в «Шереметьево» из Шри-Ланки пассажире с признаками лихорадки денге не соответствуют действительности, у больного выявили грипп. Опровержение опубликовано на сайте управления Роспотребнадзора по Москве.
Ведомство уточнило, что после осмотра и лабораторных исследований особо опасные инфекции у больного, в том числе лихорадка Денге, у него грипп.
Пассажирам рейса Шри-Ланка – Москва, прибывшего в аэропорт Шереметьево 29 ноября рекомендовали при появлении признаков острых респираторных заболеваний незамедлительно обратиться за медицинской помощью и не заниматься самолечением.
Ранее сообщалось, что у пассажира рейса российской авиакомпании из Коломбо (Шри-Ланка) в Москву заподозрили лихорадку денге. До окончания рейса больного мужчину отсадили от попутчиков, а по прибытии осмотрели и вывели из самолета.",7
"В районе населенного пункта Маникаран на севере Индии в термальном бассейне нашли тела двух россиян. Об этом сообщает РИА Новости со ссылкой на полицию штата Химачал-Прадеш.
Уточняется, что обнаружены тела 37-летнего мужчины и 21-летней женщины в бассейне населенного пункта Тегри. Правоохранители устанавливают, было ли это самоубийством, передозировкой наркотических веществ или смерть наступила в результате других факторов.
Как отмечается, рядом со скончавшимися россиянами нашли их телефоны и паспорта. Кроме того, была обнаружена записка, которую, предположительно, написала девушка. В ней она попросила передать телефон ее семье в России через посольство. Кроме того, в другой записке было указание отправить их вещи в российскую дипломатическую миссию.
Ранее тайваньского туриста без признаков жизни нашли связанным в номере отеля в Бангкоке. 47-летнего Чу Чан-шена обнаружили в гостинице Niran Grand Hotel 16 ноября. Мужчина лежал лицом вниз на полу возле кровати.",7
"Аэропорт Денпасара ужесточил меры проверки прибывающих на остров Бали туристов из-за вспышки оспы обезьян. Об этом сообщает издание The Bali Sun.
Уточняется, что рост числа случаев заболевания наблюдается в столице Индонезии, Джакарте. По прогнозам Минздрава страны, пострадать от вспышки обезьяньей оспы могут более 3,6 тысячи человек. На фоне этого авиагавань Бали усиливает контроль над экипажами самолетов и пассажирами, чтобы предотвратить распространение опасного вируса на курорте.
Материалы по теме:
«Повсюду извергаются клубы ядовитого дыма»Россиянка отправилась на вулканический остров в Индонезии. Чем он поразил ее?
27 апреля 2023
Обезьянья оспа стремительно распространяется по миру.Угрожает ли человечеству новая опасная пандемия?
22 мая 2022
Все люди, прибывающие на Бали через внутренние и международные терминалы, должны будут пройти мимо тепловизионных камер, которые фиксируют повышенную температуру тела. Наблюдение будет вестись круглосуточно.
В публикации отмечается, что один из самых ранних симптомов оспы обезьян — лихорадка. Характерными признаками также являются появление волдырей и увеличение лимфатических узлов. Специалисты заверяют, что хотя оспа обезьян является серьезным вирусом, риск значительных осложнений или летального исхода невелик.
Ранее россиян предупредили, что через какое-то время оспа обезьян может распространиться и в России. Ученые выяснили, что сейчас происходит эволюция и дозревание инфекции, что в перспективе может быть чревато эпидемией.",7
"Boeing 737-800 авиакомпании S7, летевший из Москвы в Томск и экстренно приземлившийся в Новосибирске с одним работающим двигателем, отстранили от полетов. Об этом сообщает ТАСС со ссылкой на пресс-службу перевозчика.
Как сообщили в авиакомпании, воздушное судно с отказавшим двигателем направили на техническое обслуживание. Специалисты проводят все необходимые работы.
В пятницу, 20 октября, пассажирский самолет Boeing 737-800 авиакомпании S7, выполнявший рейс из Москвы в Томск, совершил экстренную посадку в аэропорту Новосибирска из-за «некорректной работы одной силовой установки». На борту самолета находилось 165 пассажиров.
18 октября летевший из Турции в Россию пассажирский самолет экстренно сменил курс и приземлился в Литве. После Boeing 777 направился в Москву и прибыл в столичный аэропорт Шереметьево. Общее время задержки составило менее двух часов. Поводом для экстренной посадки могла стать необходимость оказать помощь человеку на борту.",7
"Авиакомпания« Уральские авиалинии» дважды сломала электроколяску паралимпийца Николая Руденко, инвалида первой группы, занимающегося командным спортом бочча
. На это он пожаловался в разговоре с изданием E1.Ru.
По словам Руденко, уже три месяца он не может получить компенсацию за испорченное имущество.
Инцидент произошел во время перелета Руденко из Москвы в Сочи и обратно. По пути в Краснодарский край на коляске повредили проводку. Руденко отметил, что просил сотрудников авиакомпании не грузить на коляску другие вещи и не снимать с нее аккумулятор, так как есть определенная специфика его установки. В Сочи он увидел, что аккумулятор висит неправильно, из-за чего оказалась повреждена проводка и начал стучать двигатель.
На обратном пути коляску доломали, говорит паралимпиец. По мнению спортсмена, на нее поставили слишком много багажа.
«Меня с помощью спецкресла доставили из самолета к моей коляске. В ней все было сорвано, вырвано, на нее нельзя было сесть, потому что она вся шаталась, рама была искривлена. Я им сказал, что они меня просто лишили ног», — делится Руденко.
Он требует от авиакомпании оплатить покупку новой электроколяски, которая стоит около 100 тысяч рублей. Авиакомпания в ответ запросила чек, где указана стоимость транспорта, а у Руденко его нет — коляску предоставил Фонд социального страхования, и новую выдаст по графику через пять лет. Руденко не может использовать обычную коляску, потому что у него слабые руки и он не может крутить колеса.
Редакция E1.Ru обратилась в авиакомпанию, после чего в «Уральских авиалиниях» пообещали выплатить Руденко компенсацию.",7
"Российского актера Виталия Гогунского не пустили в Грузию. Об этом в среду, 9 августа, сообщил Telegram-канал Mash, опубликовавший также кадры из самолета с артистом, вылетающим обратным рейсом в Москву.
Подписчики, приславшие видео, рассказали, что звезду сериала «Универ» завели в самолет под пограничным конвоем в аэропорту Тбилиси. Эту информацию каналу подтвердил директор актера Табриз Шахиди. По его словам, такое решение приняли власти страны по политическим причинам.
Гогунский должен был участвовать в съемках проекта в Грузии, но даже не успел выйти в город, как его отправили обратно.
В сентябре 2022 года генеральное консульство России в Трабзоне, Турция, сообщило, что некоторым россиянам начали отказывать во въезде в Грузию без объяснения причины. В дипмиссии уточнили, что жалобы от путешественников поступают несколько раз в неделю.",7
"Ситуация с выселением российских детей из отеля в Турции является недопустимой. Так инцидент, произошедший в лагере «Колибри», прокомментировала омбудсмен Татьяна Москалькова в своем Telegram-канале.
«Искренне сожалею, что у ребят был испорчен летний отдых, а их родителям причинили материальный ущерб, да и просто испортили нервы. Считаю подобное недопустимым!» — написала Москалькова. Она добавила, что обратилась в Следственный комитет с просьбой разобраться в случившемся.
Ситуацией также заинтересовался Роспотребнадзор. Кроме того, по словам омбудсмена, генеральное консульство России отправит 90 выселенных детей обратно домой 5 августа.
Ранее сообщалось, что турецкий отель в Кемере выселил около ста детей из России, которые приехали на отдых 26 июля с детским лагерем «Колибри». Выселение произошло из-за проблем с оплатой от организаторов лагеря. Несмотря на это, детей разместили, однако 1 августа персонал разбудил их посреди ночи и выставил на улицу.
Позже начальник отдела продаж «Колибри» Дмитрий Мартин заявил, что детей не выселяли из лагеря. По его словам, отель отказался продлевать размещение россиян из-за овербукинга.",7
