content,topic
"Президент Федерации тенниса России Шамиль Тарпищев оценил отказ украинок от рукопожатий с россиянками после матчей. Его слова передает РИА Новости.
Тарпищев призвал не обращать на это внимания. «Потому что это начинают раздувать, появляется миллион мнений. Я считаю, что спорт вне политики, он должен придерживаться определенных норм поведения, которые должны быть во всех видах», — заявил он.
20 января украинка Елизавета Котляр и россиянка Влада Минчева обменялись рукопожатиями после матча на юниорском Australian Open. В Федерации тенниса Украины назвали произошедшее ошибкой. Отец теннисистки Константин Котляр объяснил, что дочь не справилась с эмоциями.
Украинские теннисистки обычно не жмут руки россиянкам и белорускам и не делают совместные фото после матчей. В ответ на это зрители иногда освистывают спортсменок.",4
"Российский теннисист Даниил Медведев вышел в четвертьфинал Australian Open. Об этом сообщает корреспондент «Ленты.ру».
В матче четвертого круга Медведев в четырех сетах обыграл португальца Нуну Боргеса. Встреча завершилась со счетом 6:3, 7:6, 5:7, 6:1. Спортсмены провели на корте 3 часа 7 минут.
В четвертьфинале третьей ракетке мира Медведеву предстоит сыграть с поляком Хубертом Хуркачем, занимающим девятую строчку рейтинга Ассоциации теннисистов-профессионалов (ATP). Матч запланирован на 23 января.
Действующим победителем турнира является серб Новак Джокович. В финале 2023 года он оказался сильнее грека Стефаноса Циципаса со счетом 6:3, 7:6 (4), 7:6 (5).",4
"Украинская теннисистка Марта Костюк раскритиковала Открытый чемпионат США. Она сделала заявление на странице в Instagram (соцсеть запрещена в РФ; принадлежит корпорации Meta, которая признана в России экстремистской и запрещена).
Костюк обвинила пресс-службу US Open в пророссийской пропаганде. Ее возмутило то, что в аккаунте турнира был опубликован результат матча Костюк против Марии Тимофеевой на Australian Open (6:2, 6:1), где напротив фамилии проигравшей ей соперницы присутствовал российский флаг.
«Я призываю представителей СМИ, чиновников и спортивное сообщество прекратить использовать теннисный корт для продвижения ""российского мира""», — заявила она. Костюк отметила, что нейтральный статус, под которым выступают россияне и белорусы, на самом деле не существует, так как все знают, какие страны они представляют.
Костюк отказывается пожимать руки россиянкам и белорускам после окончания матчей. За это ее освистывали зрители на трибунах.",4
"Российская теннисистка Мирра Андреева, вылетевшая в четвертом круге Australian Open, оценила выступление в Австралии. Ее слова приводит «Спорт-Экспресс».
16-летняя спортсменка заявила, что провела хороший турнир. «Второй раз в жизни играла в четвертом круге, и, надеюсь, не в последний. Жду возвращения сюда в следующем году. Мне очень нравится Мельбурн, нравится атмосфера, нравится играть на этих кортах», — заявила Андреева.
Ранее в матче 1/8 финала Australian Open россиянка проиграла чешке Барборе Крейчиковой. Встреча завершилась со счетом 6:4, 3:6, 2:6. Россиянка впервые играла в основной сетке Australian Open.
Андреева занимает 47-е место в рейтинге Женской теннисной ассоциации (WTA). Организация признала ее новичком года по итогам 2023-го.",4
"Российский теннисист Андрей Рублев вышел в четвертьфинал Australian Open 2024 года. Об этом сообщает корреспондент «Ленты.ру».
В четвертом круге отечественный спортсмен встречался с австралийцем Алексом де Минауром. Матч завершился победой Рублева в пяти сетах со счетом 6:4, 6:7 (5:7), 6:7 (4:7), 6:3, 6:0. Игра продолжалась 4 часа и 14 минут.
Рублев — пятая ракетка мира. В следующем матче 26-летний теннисист сыграет с итальянцем Янником Синнером.
Действующим победителем турнира является серб Новак Джокович. В финале 2023 года он оказался сильнее грека Стефаноса Циципаса со счетом 6:3, 7:6 (4), 7:6 (5).",4
"Бегун умер после участия в марафоне Standard Chartered Hong Kong Marathon в Гонконге. Об этом сообщила радиостанция RTHK.
По информации источника, 30-летний мужчина потерял сознание, когда возвращался домой после соревнований. Ему стало плохо по дороге в метро, он был доставлен в больницу. Врачи оказали ему первую помощь, однако он скончался. Отмечается, что у еще одного участника соревнований произошла остановка сердца, но его удалось спасти.
Также источник заявил, что госпитализированными после соревнований оказались более 30 человек. Кроме того, 842 спортсмена получили мелкими травмы, такие как ушибы и растяжения.
Standard Chartered Hong Kong Marathon проводится ежегодно с 1997 года. Его дистанция составляет 42 километра. На момент проведения турнира 2024 года условия его проведения были благоприятными.",4
"Российская теннисистка Мирра Андреева вылетела в четвертом круге Australian Open 2024 года. Результаты доступны на сайте турнира.
В матче 1/8 финала Australian Open 16-летняя спортсменка проиграла чешке Барборе Крейчиковой. Встреча завершилась со счетом 6:4, 3:6, 2:6. Россиянка впервые играла в основной сетке Australian Open.
18 января Андреева обыграла француженку Диан Парри в матче третьего круга Australian Open. Россиянка уступала в третьем, решающем сете со счетом 1:5, однако довела дело до тай-брейка, который выиграла. Итоговый счет 1:6, 6:1, 7:6 в пользу Андреевой. Соперницы провели на корте 2 часа и 23 минуты.
Андреева занимает 47-е место в рейтинге Женской теннисной ассоциации (WTA). Крейчикова является 11-й ракеткой мира.",4
"Федерация тенниса Украины назвала ошибкой рукопожатие украинки Елизаветы Котляр и россиянки Влады Минчевой на юниорском Australian Open. Заявление спортивной организации опубликовано на ее странице в Facebook (запрещенная в РФ соцсеть; принадлежит корпорации Meta, которая признана в РФ экстремистской и запрещена).
В федерации сообщили, что поддерживают решение теннисисток не пожимать руки российским и белорусским теннисисткам. «Но всегда могут быть ошибки, которая произошла сегодня с Котляр», — говорится в сообщении.
Ошибкой поступок Котляр назвал и ее отец. По его словам, девушка после матча не до конца контролировала эмоции и на автомате выполнила ритуал, забыв, кому пожимает руку.
Встреча Котляр и Минчевой прошла в рамках первого раунда юниорского Открытого чемпионата Австралии (Australian Open). Россиянка одержала победу в двух сетах (6:2, 6:4), после окончания встречи украинка и россиянка пожали друг другу руки.",4
"Константин Котляр, отец украинской теннисистки Елизаветы Котляр, оценил рукопожатие дочери с россиянкой Владой Минчевой на Australian Open (AO). Его слова приводятся на странице Федерации тенниса Украинцы в Facebook (запрещенная в РФ соцсеть; принадлежит корпорации Meta, которая признана в РФ экстремистской и запрещена).
Котляр назвал произошедшее ошибкой. Он отметил, что 16-летняя теннисистка очень сожалеет и уверяет, что никогда больше не позволит себе ничего подобного.
«К сожалению, моя дочь не чувствовала себя спокойной, эмоции били через край, поэтому она не контролировала полностью свое поведение. На автомате выполнила послематчевой ритуал — пожала руку сопернице, не понимая, что за сеткой стояла представительница России», — заявил Котляр-старший.
Котляр и Минчева обменялись рукопожатиями после матча первого круга юниорского AO. Встреча завершилась со счетом 6:2, 6:4 в пользу россиянки.
Украинские теннисистки обычно не жмут руки россиянкам и белорускам и не делают совместные фото после матчей. В ответ на это зрители иногда освистывают спортсменок.",4
"Российский теннисист Даниил Медведев рассказал о своей суперспособности. Его слова доступны на YouTube-канале Australian Open TV.
Медедев заявил, что может спать где и когда угодно. «Когда я был моложе, где-то до 21 года, я иногда развлекался по вечерам, что было не очень хорошо для моей игры. Но, возможно, практика играть без особого сна помогла мне сегодня», — добавил он.
Ранее Медведев поблагодарил болельщиков, досмотревших его победный матч с финном Эмилем Руусувуори. Спортсмены провели на корте более четырех часов и закончили играть в 03:39 по местному времени.
Медведев пробился в 1/8 финала Australian Open. Россиянин сыграет с португальцем Нуну Боржешем.",4
"Российский нападающий «Миннесоты Уайлд» Кирилл Капризов оформил хет-трик в матче регулярного чемпионата Национальной хоккейной лиги (НХЛ) против «Каролины Харрикейнс». Данные доступны на сайте лиги.
Капризов третий раз в карьере в НХЛ забросил три шайбы в одном матче. 26-летний форвард стал первой звездой игрового дня.
Встреча завершилась со счетом 5:2. В составе победителей голы также забили Юэль Эрикссон Эк и Якоб Миддлтон. За «Каролину» шайбы забросили Мартин Некаш и Майкл Бантинг.
Ранее стало известно, что Капризов примет участие в Матче звезд НХЛ. Также в список от лиги вошли вратарь «Нью-Йорк Рейнджерс» Игорь Шестеркин и нападающий «Тампа-Бэй Лайтнинг» Никита Кучеров. Болельщики добавили в него голкиперов Сергея Бобровского («Флорида Пантерс») и Александра Георгиева («Колорадо Эвеланш»).",4
"Нападающий московского «Спартака» Илья Ковальчук оценил шансы форварда «Вашингтон Кэпиталс» Александра Овечкина побить рекорд Уэйна Гретцки по количеству голов в регулярных чемпионатах Национальной хоккейной лиги (НХЛ). Об этом сообщает Metaratings.
По словам россиянина, он очень переживает за соотечественника. «Самое главное ему расслабиться и заниматься любимым делом. Вокруг много шумихи, которая иногда мешает. Саша — опытный парень, знает, как вести себя в таких ситуациях. Я уверен, что он побьет рекорд», — отметил Ковальчук.
Овечкин в нынешнем сезоне забросил восемь шайб. Сейчас в его активе 830 голов, он отстает от Гретцки на 64 шайбы.
40-летний Ковальчук в нынешнем сезоне возобновил карьеру. В 10 матчах регулярного чемпионата Континентальной хоккейной лиги (КХЛ) он забросил четыре шайбы и сделал одну результативную передачу.",4
"Московский «Спартак» на выезде проиграл казанскому «Ак Барсу» в матче регулярного чемпионата Континентальной хоккейной лиги (КХЛ). Об этом сообщает корреспондент «Ленты.ру».
Встреча прошла в воскресенье, 21 января. Основное время матча завершилось со счетом 3:3. В составе победителей голами отметились Дмитрий Кагарлицкий, Артем Лукоянов и Илья Сафонов. У красно-белых дубль на свой счет записал Максим Цыплаков, а Илья Ковальчук голом на последних минутах спас гостей от поражения в основное время. В овертайме зрители не увидели заброшенных шайб, а в серии буллитов сильнее были хозяева.
«Спартак» потерпел восьмое поражение в последних девяти матчах, команда с 70 очками занимает четвертое место в Западной конференции. «Ак Барс» имеет в активе 64 очка и находится на шестой позиции в Восточной конференции.
«Спартак» в следующем матче 23 января на чужой площадке сыграет с московским «Динамо». «Ак Барс» спустя день на чужой площадке встретится с «Автомобилистом».",4
"Российский нападающий и капитан «Вашингтон Кэпиталс» Александр Овечкин продлил безголевую серию в Национальной хоккейной лиге (НХЛ). Результаты встречи доступны на сайте лиги.
В матче регулярного чемпионата турнира против «Сент-Луиса» отечественный спортсмен не отметился полезными действиями. Столичная команда проиграла со счетом 0:3. Таким образом, Овечкин остается без заброшенных шайб в шести матчах подряд.
38-летний Овечкин продолжает погоню за снайперским рекордом НХЛ, который принадлежит канадцу Уэйну Гретцки. В активе россиянина 830 заброшенных шайб, отставание от лидера сократилось до 64 голов.
Овечкин выступает за «Вашингтон» с 2005 года. Вместе с клубом он выиграл Кубок Стэнли в 2018-м.",4
"Главный тренер клуба Континентальной хоккейной лиги (КХЛ) «Нефтехимик» Олег Леонтьев рассказал подробности нападения, в котором ему разбили скулу. Его комментарий приводит «Матч ТВ».
Специалист связал произошедшее с сериалом «Слово пацана: Кровь на асфальте». По его словам, после выхода картины выросла агрессия на улицах. «Из-за этого сериала у них чешутся кулаки. Значит, столько зла сидит в людях, что им достаточно такой кинематографической искры, чтобы в душе вспыхнул пожар», — заключил он.
Леонтьев добавил, что написал заявление в полицию и ожидает обвинений от нападавшего, которого он догнал и заснял на камеру. «Он очень дерзкий, разговаривал со мной грубо, хамил, постоянно матом ругался. Двое других еще были адекватными. А этот — просто хамло», — поделился тренер.
Неизвестный молодой человек напал на Леонтьева утром 20 января. Тренеру пришлось обратиться за медицинской помощью, ему наложили несколько швов.
«Слово пацана: Кровь на асфальте» режиссера Жоры Крыжовникова вышел в декабре 2023 года. Этот сериал стал главным культурным событием конца года в России.",4
"Семикратного чемпиона «Формулы-1» Михаэля Шумахера захотели вывести на публичное мероприятие. Об этом сообщает Corriere Della Sera.
По информации источника, бывший спортсмен впервые сможет выйти в свет и посетить свадьбу дочери Джины-Марии. Мероприятие может пройти на вилле на испанской Майорке. Точная дата бракосочетания будет объявлена позднее. Отмечается, что дом будет оборудован всем необходимым для ухода за Шумахером.
27 декабря младший брат экс-гонщика Ральф Шумахер оценил вероятность возвращения к полноценной жизни Михаэля. Он рассказал, что его брат Михаэль не сможет жить полноценной жизнью.
В декабре 2013 года Шумахер получил черепно-мозговую травму, катаясь на горных лыжах в Альпах. Выехав за пределы трассы, он споткнулся о камень и ударился головой о выступ скалы. В результате полученной травмы спортсмен впал в кому. Шумахер восстанавливается на собственной вилле, которая располагается на берегу Женевского озера.",4
"Ральф Шумахер, младший брат автогонщика Михаэля Шумахера, рассказал о состоянии семикратного чемпиона «Формулы-1». Его слова приводит Bild.
Шумахер-младший заявил, что авария очень изменила их семью, и он скучает по прежнему Михаэлю. Он отметил, что брат уже не сможет жить полноценной жизнью.
«Жизнь иногда несправедлива. Михаэлю часто везло в жизни, но произошел этот трагический инцидент. К счастью, новые возможности в медицине позволяют что-то сделать, но все равно все не так, как раньше», — рассказал Шумахер.
Весной 2023 года произошел скандал из-за фейкового интервью с Михаэлем Шумахером
В апреле 2023-го немецкий журнал Die Aktuelle опубликовал интервью с автогонщиком. На первой полосе была размещена фотография с подписью: «Михаэль Шумахер, первое интервью!» В материале говорилось, что жизнь спортсмена полностью изменилась после аварии и стала ужасной для всей его семьи.
Позднее стало известно, что интервью было сгенерировано искусственным интеллектом
После этого родственники Шумахера подали на издание в суд. Главного редактора журнала Анне Хоффманн уволили.
Funke приносит извинения семье Михаэля Шумахера. Эта безвкусная и вводящая в заблуждение статья никогда не должна была появляться. Это никоим образом не соответствует стандартам журналистики, которые мы и наши читатели ожидаем
управляющий директор издательства FUNKE Бьянка Полманн
Семью Шумахера обвиняли во лжи о состоянии здоровья гонщика
В 2022 году бывший менеджер гонщика Вилли Вебер выступил с критикой в адрес семьи Шумахера. По его словам, родственники скрывают правду о состоянии здоровья бывшего чемпиона.
Они не дали мне увидеться с ним, сказав, что еще слишком рано, а теперь уже слишком поздно. Прошло девять лет. Может быть, они должны просто сказать как есть
Вилли Вебер
В 2021 году Пьеро Феррари, сын основателя компании и команды Ferrari Энцо Феррари, описал состояние Шумахера фразой «Михаэль с нами, но он не может общаться». Жена гонщика Коринна Шумахер рассказала, что муж до сих пор не восстановил дееспособность.
Шумахер упал во время катания на горных лыжах в 2013 году
29 декабря 2013 года Шумахер получил черепно-мозговую травму, катаясь на горных лыжах в Альпах. Выехав за пределы трассы, он споткнулся о камень, упал и ударился головой о выступ скалы.
В результате полученной травмы спортсмен впал в кому. Шумахер восстанавливается на собственной вилле, которая располагается на берегу Женевского озера.
За время карьеры Шумахер семь раз становился чемпионом «Формулы-1». Всего он выиграл 91 гонку в рамках чемпионата.",4
"Ральф Шумахер оценил вероятность возвращения к полноценной жизни его старшего брата, семикратного чемпиона «Формулы-1» Михаэля Шумахера. Его слова приводит Bild.
«Этот случай изменил нашу семью. Могу сказать, что его авария также стала для меня очень плохим и тяжелым опытом. К сожалению, жизнь не всегда справедлива, и, к сожалению, здесь тоже не обошлось без неудачи», — заявил он. Шумахер-младший отметил, что, несмотря на новые возможности в медицине, его брат не сможет жить полноценной жизнью.
Летом 2022 года бывший менеджер Шумахера Вилли Вебер выступил с критикой в адрес семьи гонщика. Функционер обвинил родных немца в том, что те лгут о состоянии здоровья спортсмена.
В декабре 2013 года Шумахер получил черепно-мозговую травму, катаясь на горных лыжах в Альпах. Выехав за пределы трассы, он споткнулся о камень и ударился головой о выступ скалы. В результате полученной травмы спортсмен впал в кому. Шумахер восстанавливается на собственной вилле, которая располагается на берегу Женевского озера.",4
"Бывший пилот «Формулы-1» Роберт Кубица высказался об интересе к «Формуле-Е», в которой участвуют электромобили. Спортсмен дал интервью каналу Gurulandia — Il Podcast на YouTube.
Поляк признался, что не следит за этими соревнованиями, а также сравнил гонки на электромобилях с сексом с резиновой женщиной. «Я считаю, что настоящая гоночная машина должна быть громкой и пахнуть бензином», — отметил Кубица.
Гонщик также рассказал, что ему поступали предложения из «Формулы-Е». «Причем некоторые из них были достаточно серьезными в финансовом плане. Но я всегда отказывался», — заявил Кубица.
Поляк выступал в «Формуле-1» на протяжении семи сезонов. Он является первым пилотом из Восточной Европы, ставшим победителем Гран-при. Это произошло в Канаде в 2008 году.",4
"Этап Гран-при «Формулы-1» в Лас-Вегасе (США) оказался под угрозой срыва. Это следует из заявлений на странице чемпионата в соцсети X.
Первая свободная практика завершилась для гонщиков через 10 минут после начала. Это произошло из-за оторвавшегося канализационного люка, который повредил болид испанца Карлоса Сайнса из команды Ferrari.
Вторая практика была отложена, так как Международная федерация автоспорта (FIA) начала проверку всего покрытия трассы. Ожидается, что тренировочный заезд состоится сразу после завершения работ на трассе, его длительность будет увеличена до 90 минут.
Основная гонка Гран-при Лас-Вегаса запланирована на 19 ноября. Город принимает соревнования впервые с 1982 года.
Ранее гонщик команды Red Bull Макс Ферстаппен раскритиковал церемонию открытия этапа в Лас-Вегасе. По его словам, во время мероприятия спортсмены выглядели клоунами.",4
"Гонщик команды Red Bull Макс Ферстаппен раскритиковал церемонию открытия на этапе «Формулы-1» в Лас-Вегасе. Его слова приводит The Race.
Ферстаппен заявил, что во время мероприятия спортсмены выглядели клоунами. «Мне вообще ничего здесь не нравится. Я выложусь по полной, но такое мне не по душе. На мой взгляд, все подобные штуки можно пропустить», — поделился он.
Перед этапом Гран-при в Лас-Вегасе впервые в истории была проведена церемония открытия. В ней приняли участие все 20 гонщиков, которых представляли зрителям, поднимая с помощью лифта на специальную платформу.
Ферстаппен — двукратный чемпион «Формулы-1». Нидерландский гонщик одержал победу в сезонах 2021 и 2022 года. В этом сезоне спортсмен также досрочно стал чемпионом.",4
"Гонщик команды «Формулы-1» Red Bull Макс Ферстаппен стал победителем Гран-при Бразилии. Об этом в воскресенье, 5 ноября, сообщает корреспондент «Ленты.ру».
Соревнования прошли на автодроме Интерлагос в Сан-Паулу и стали последним спринтом в сезоне «Формулы-1». Победа стала для пилота 17-й в сезоне. На втором месте расположился пилот McLaren Ландо Норрис. Третье место занял испанец Фернандо Алонсо из Aston Martin.
26-летний Ферстаппен обновил рекорд по количеству выигранных Гран-при за один год, установленный в конце октября на соревнованиях в Мексике. Победа в Бразилии стала для нидерландца 52-й за время выступления в «Формуле-1».
Ферстаппен — двукратный чемпион «Формулы-1». Он одержал победу в сезонах 2021 и 2022 года. В этом сезоне спортсмен также досрочно стал чемпионом.",4
"Экипаж в составе россиянина Тимура Богуславского и итальянца Раффаэле Марчелло выиграл мировую серию гонок на спорткарах GT World Challenge Europe 2023. Серия является одним из главных мировых турниров в классе спорткаров.
Команда AKKodis ASP на автомобиле Mercedes AMG GT, за которую выступал Богуславский, победила в шести из десяти гонок серии, а также заняла несколько других призовых мест, и, таким образом, стала абсолютным чемпионом World Challenge Europe 2023. Сам Тимур Богуславский возглавил рейтинг лучших пилотов GT World Challenge Europe 2023.
«Каждый этап чемпионата был уникальным и по-своему сложным, поскольку трассы не повторяются, они имеют свои конфигурации и особенности. Кроме того, гонки проходили в разных погодных условиях — от аномальной жары до ливней. В последних заездах мы столкнулись с поломкой коробки передач, но команда справилась с трудностями. Хочу поблагодарить всех за поддержку», — отметил Тимур Богуславский.
Этапы GT World Challenge Europe проходили с апреля 2023 года на гоночных трассах в Барселоне и Валенсии, Хоккенхайме и Нюрнберге, Монце и Мизано, а также в Великобритании и Франции. Одним из них стал 24-часовой марафон на бельгийском автодроме «Спа-Франкоршам», на котором экипаж Богуславского пришел вторым. Заключительная гонка GT World Challenge Europe 2023 состоялась в голландском Зандворте 14-15 октября.
На втором месте мировой серии оказалась команда WTS на BMW M4, третье место заняла команда Tresor Attempto Racing на Audi R8.
GT World Challenge — один из главных мировых турниров в классе спорткаров GT, созданных на основе серийных автомобилей. Соревнования проходят в Европе, Азии, США и Австралии. В чемпионате представлены такие марки автомобилей как Астон Мартин, Феррари, Ламборгини, Порше, Мерседес AMG, Макларен, БМВ М, Ауди Sport, Хонда Racing. Гонки проводятся на самых знаменитых автодромах мира. Организаторами чемпионата являются SRO Group, Международная автомобильная федерация и Королевский автомобильный клуб Бельгии. В GT World Challenge Europe 2023 принимали участие 25 команд, 80 автомобилей и более 200 пилотов.
Тимур Богуславский выступает в GT World Challenge Europe с 2019 года. В 2020 году он стал самым молодым чемпионом среди пилотов за всю историю турнира.
Тимур Богуславский дебютировал в Российской серии кольцевых гонок в 2016 году, в том же году стал обладателем Кубка Республики Татарстан по кольцевым гонкам. Позже участвовал и занимал призовые места в российских и международных соревнованиях, среди которых Radical Middle East Cup, Кубок Ле-Ман и Lamborghini Super Trofeo. В 2023 году он получил звание заслуженного мастера спорта России.",4
"Бывший президент «Формулы-1» Берни Экклстоун признался в мошенничестве в ходе слушаний в Королевском суде Саутуарка в Лондоне. Об этом сообщает Sky Sports.
По информации источника, 92-летний экс-глава автомобильного чемпионата представил в налоговую службу ложные сведения об имеющихся средствах. Он признался, что не задекларировал активы на сумму 472 миллиона евро, находящиеся на счетах трастового фонда в Сингапуре.
В 2022 году Экклстоуну было предъявлено обвинение в мошенничестве после расследования Управления по налогам и таможенным сборам Великобритании. Тогда он отрицал свою вину.
Экклстоун руководил «Формулой-1» на протяжении 40 лет и покинул пост в январе 2017 года.",4
"Пилот Red Bull Макс Ферстаппен выиграл Гран-при Японии «Формулы-1». Об этом сообщает корреспондент «Ленты.ру».
Гонка прошла в воскресенье, 24 сентября. Нидерландский гонщик преодолел 53 круга за один час, 30 минут и 58,421 секунды. Ставший вторым пилот McLaren Ландо Норрис проиграл ему больше 19 секунд. Тройку сильнейших замкнул его партнер по команде Оскар Пиастри, который впервые в карьере попал на подиум.
По итогам гонки Red Bull досрочно гарантировал себе победу в Кубке конструкторов сезона-2023. Для команды этот титул стал шестым в истории и вторым подряд.
Ферстаппен — двукратный чемпион «Формулы-1». Он одержал победу в сезонах 2021 и 2022 года.",4
"Гонщик команды «Формулы-1» Red Bull Макс Ферстаппен стал победителем Гран-при Нидерландов. Об этом в воскресенье, 27 августа, сообщает корреспондент «Ленты.ру».
Вторым к финишу пришел Фернандо Алонсо из Aston Martin. Третий результат показал Пьер Гасти, представляющий Alpine.
25-летний Ферстаппен выиграл девятый Гран-при «Формулы-1» подряд. Он одержал 11-ю победу в сезоне и 46-ю в карьере. Red Bull выиграла 14-й Гран-при кряду. Таким образом, пилот из Нидерландов повторил рекорд немца Себастьяна Феттеля, который в составе Red Bull выиграл девять этапов подряд в 2013 году.
Ферстаппен — двукратный чемпион «Формулы-1». Он одержал победу в сезонах 2021 и 2022 года.",4
"Американский игрок «Авангарда» Рид Буше оценил вероятность получения российского гражданства. Его слова приводит РИА Новости.
Нападающий рассказал, что это серьезный вопрос, который нужно проанализировать и обсудить с семьей. «Я уже задумывался над возможностью получить российское гражданство, но, повторюсь, мне необходимо проверить все, понять, как это может отразиться на моей семье, на моих детях», — заявил он, допустив, что может принять это решение.
Буше известен по выступлениям за клубы Национальной хоккейной лиги «Нью-Джерси Девилс», «Нэшвилл Предаторс» и «Ванкувер Кэнакс». В составе «Авангарда» он стал первым хоккеистом из США, который выиграл Кубок Гагарина. В Континентальной хоккейной лиге (КХЛ), помимо омского клуба, он также выступал за ярославский «Локомотив».
Ранее российский паспорт получил американский хоккеист московского «Динамо» Бреннан Менелл. Уточнялось, что следующим шагом станет получение спортивного гражданства.",4
"Первый заместитель председателя Комитета Госдумы по международным делам, олимпийская чемпионка по конькобежному спорту Светлана Журова оценила призыв Латвии отстранить россиян от Игр-2024. Ее слова приводит ТАСС.
По мнению Журовой, президент Франции Эммануэль Макрон может поддержать инициативу Латвии и не пустить россиян на Олимпиаду. «Макрон по этому вопросу наверняка будет советоваться с Международным олимпийским комитетом (МОК). Мы изначально говорили о том, что спортсменам можно пройти все фильтры, отказаться от родины, подписать какие-то бумаги, но в итоге Макрон возьмет и не пустит их, ссылаясь на обращение ряда стран», — отметила она.
Ранее сейм Латвии обратился к Макрону и потребовал не допускать россиян на Олимпиаду. Отмечалось, что некоторые латвийские спортсмены готовы бойкотировать соревнования в Париже в случае участия в нем нейтральных атлетов из России и Белоруссии.
8 декабря МОК допустил россиян и белорусов к Олимпиаде в Париже. Они смогут принять участие в турнире как индивидуальные нейтральные спортсмены. При этом до Игр не будут допущены атлеты, поддерживающие спецоперацию на Украине, а также имеющие связи с вооруженными силами или органами безопасности России и Белоруссии. Также турнир пропустят представители командных видов спорта.",4
"Латвийские депутаты обратились к президенту Франции Эммануэлю Макрону с просьбой не допускать российских и белорусских спортсменов к Олимпийским играм-2024. Заявление приводится на сайте сейма Латвии.
«Ситуация сложная, но мы должны четко и дальше выражать свою позицию против решения Международного олимпийского комитета (МОК) разрешить спортсменам из России и Белоруссии выступать на парижской Олимпиаде в качестве нейтральных спортсменов», — говорится в сообщении. Отмечается, что некоторые латвийские спортсмены уже объявили о готовности бойкотировать Игры в Париже в случае участия в турнире нейтральных атлетов из России и Белоруссии.
Ранее президент России Владимир Путин оценил решение МОК по допуску россиян на Игры 2024 года. «Если это политически мотивированные искусственные условия, направленные на то, чтобы отсечь наших лидеров, претендентов на медали, то Минспорт и Олимпийский комитет России должны принять взвешенное решение», — подчеркнул он.
8 декабря МОК допустил россиян и белорусов к Олимпиаде в Париже. Они смогут принять участие в турнире как индивидуальные нейтральные спортсмены. При этом до Игр не будут допущены атлеты, поддерживающие спецоперацию на Украине, а также имеющие связи с вооруженными силами или органами безопасности России и Белоруссии. Также турнир пропустят представители командных видов спорта.",4
"Председатель комитета Госдумы по физической культуре и спорту Дмитрий Свищев потребовал пояснений Международного олимпийского комитета (МОК) из-за желания сбежавшего из России шпажиста Сергея Биды выступать за США на Олимпийских играх 2024 года в Париже. Своим мнением по этой теме депутат поделился в разговоре с «Лентой.ру».
«Для меня это (желание спортсмена выступать за США — прим. ""Ленты.ру"") уже не новость. Тема давно обсуждается и в спортивных кругах, и в Федерации фехтования, и в Олимпийском комитете России, и в Минспорта. Но вопрос в другом. Мне интересна позиция МОК», — заявил Свищев.
Депутат отметил, что по требованию МОК российские спортсмены, являющиеся представителями спортивных клубов силовых структур, не допускаются до участия в Олимпийских играх.
Даже если сейчас Бида таковым себя не считает, то он и его супруга в течение нескольких лет были представителями спортивных клубов силовых наших структур
Дмитрий Свищев
председатель комитета Госдумы по физической культуре и спорту
«Здесь необходимо получить разъяснение Международного олимпийского комитета: так будут допускаться спортсмены, которые представляли силовые ведомства, или не будут? Или будут какие-то исключения? Очень много вопросов. Меня беспокоит не сам факт того, что они будут выступать за американскую команду — это уже факт свершившийся, он уже из России уехал. Здесь сейчас к нему есть претензии, но это уже понятная история. А мне интересна позиция МОК. Хотелось бы получить разъяснения», — заключил Свищев.
Материалы по теме:
«Они спасают свою карьеру»Как российские чемпионы меняют спортивное гражданство из-за западных санкций
8 июля 2022
«Страна получает готового чемпиона»Когда спортсмены начали менять гражданство и почему это явление стало массовым
12 августа 2023
12 января стало известно, что сбежавшие из России фехтовальщики Сергей и Виолетта Бида захотели выступать за США. Спортсмены намерены получить американское гражданство и отобраться на Олимпийские игры 2024 года в Париже.
26 декабря МВД России объявило Сергею и Виолетту Бида в розыск. Им грозит до десяти лет лишения свободы по статье 337 УК РФ («Самовольное оставление части или места службы»). На момент отъезда из страны Сергей Бида числился в московском «Динамо» и имел звание прапорщика Росгвардии. Его супруга ранее была военнослужащей Минобороны в столичном ЦСКА.
Сергей Бида — серебряный призер Олимпийских игр в Токио 2020 года в командном турнире в фехтовании на шпагах. Также он трижды становился чемпионом Европы в команде. Виолетта Бида имеет в активе серебряные медали чемпионата мира и чемпионата Европы в командном турнире на шпагах.",4
"Спортивный арбитражный суд (CAS) объявил дату рассмотрения апелляции Олимпийского комитета России (ОКР) на решение Международного олимпийского комитета (МОК) об отстранении. Об этом сообщается на сайте суда.
Заседание пройдет 26 января. Апелляция была зарегистрирована в CAS 6 ноября.
ОКР просит отменить решение МОК и восстановить полноправное членство в структуре организации. Арбитражное решение будет окончательным и обязательным, однако стороны имеют право подать апелляцию в Федеральный трибунал Швейцарии в течение 30 дней.
12 октября МОК отстранил ОКР до дальнейшего уведомления из-за включения в состав организации представительств ДНР, ЛНР, Херсонской и Запорожской областей. «ОКР больше не может действовать как национальный олимпийский комитет и получать средства от МОК», — пояснил директор по коммуникациям МОК Марк Адамс.",4
